"stock.code","name","date","time","open","high","low","close","volumw","turover","match_items","interest"
"600000.SH","浦发银行",20141229,151500000,129953,134003,124130,126156,625216146,9556435990,162247,0
"600000.SH","浦发银行",20141230,151500000,126156,130797,125143,129615,443655559,6774519460,117823,0
"600000.SH","浦发银行",20141231,151500000,130375,133244,127506,132400,468832339,7271524760,114540,0
"600000.SH","浦发银行",20150105,151500000,134003,137126,131303,135607,513568709,8182820910,126351,0
"600000.SH","浦发银行",20150106,151500000,135016,140754,133497,136113,511684535,8311084820,144444,0
"600000.SH","浦发银行",20150107,151500000,134172,136451,131050,133413,385716820,6114241100,130363,0
"600000.SH","浦发银行",20150108,151500000,133919,134003,128265,128687,330627172,5101310590,111539,0
"600000.SH","浦发银行",20150109,151500000,128265,137126,127506,130206,491999937,7692348540,147858,0
"600000.SH","浦发银行",20150112,151500000,130797,132569,126156,128434,367787269,5625726990,110368,0
"600000.SH","浦发银行",20150113,151500000,127675,130037,127421,128097,178404956,2712026680,53872,0
"600000.SH","浦发银行",20150114,151500000,129194,133244,129194,130712,309018855,4812472300,93904,0
"600000.SH","浦发银行",20150115,151500000,130712,136282,129869,136029,329826849,5216166770,103180,0
"600000.SH","浦发银行",20150116,151500000,137041,141345,136366,138982,480245887,7938757900,128104,0
"600000.SH","浦发银行",20150119,151500000,129784,132738,125059,125059,623520880,9496942740,168902,0
"600000.SH","浦发银行",20150120,151500000,125565,128012,123033,126578,479215741,7142638830,124509,0
"600000.SH","浦发银行",20150121,151500000,127421,133919,124974,132822,487540369,7489943290,136600,0
"600000.SH","浦发银行",20150122,151500000,132738,132991,129531,131894,294738261,4592022930,86259,0
"600000.SH","浦发银行",20150123,151500000,132822,135354,131134,131894,320042992,5044685770,97672,0
"600000.SH","浦发银行",20150126,151500000,131303,131556,127675,130206,268566922,4122351600,84339,0
"600000.SH","浦发银行",20150127,151500000,130291,130291,124468,126662,351914010,5286301690,123675,0
"600000.SH","浦发银行",20150128,151500000,125059,127506,123708,124974,242203054,3592645040,89793,0
"600000.SH","浦发银行",20150129,151500000,123033,123877,120839,121683,266968083,3864614150,92296,0
"600000.SH","浦发银行",20150130,151500000,123033,123962,121177,122105,207865327,3021747770,68369,0
"600000.SH","浦发银行",20150202,151500000,118645,120333,118055,118477,211617677,2989272540,71777,0
"600000.SH","浦发银行",20150203,151500000,119911,122021,118308,121936,196263569,2792706730,69210,0
"600000.SH","浦发银行",20150204,151500000,122358,123118,119152,119658,167896219,2421384720,56089,0
"600000.SH","浦发银行",20150205,151500000,124468,124890,119574,119658,394332692,5742890400,105149,0
"600000.SH","浦发银行",20150206,151500000,118899,120839,117717,118899,186547522,2637143940,58875,0
"600000.SH","浦发银行",20150209,151500000,118645,120417,116873,119489,224585511,3155932080,62518,0
"600000.SH","浦发银行",20150210,151500000,119405,122190,118814,121768,183693513,2629916390,55101,0
"600000.SH","浦发银行",20150211,151500000,121768,122696,120755,121683,124127097,1789572960,37723,0
"600000.SH","浦发银行",20150212,151500000,121683,121768,119067,121093,148954152,2121808290,45039,0
"600000.SH","浦发银行",20150213,151500000,122358,123793,121093,121768,208366810,3023274160,63126,0
"600000.SH","浦发银行",20150216,151500000,121768,122021,120333,121514,139220024,19956774960,45783,0
"600000.SH","浦发银行",20150217,151500000,121683,123033,121599,122105,120665263,1747213080,40588,0
"600000.SH","浦发银行",20150225,151500000,122190,122358,119658,120502,140932583,2025174370,44977,0
"600000.SH","浦发银行",20150226,151500000,120249,123877,119067,123371,215013978,3104052160,68581,0
"600000.SH","浦发银行",20150227,151500000,123202,124890,122190,122611,195606870,2861206450,58871,0
"600000.SH","浦发银行",20150302,151500000,123033,123033,121177,122190,218763276,3159377720,80269,0
"600000.SH","浦发银行",20150303,151500000,121852,121852,117970,118139,266372415,3766071230,112513,0
"600000.SH","浦发银行",20150304,151500000,118561,118730,116873,117380,156595995,2183814560,65591,0
"600000.SH","浦发银行",20150305,151500000,116789,116789,114004,114595,226504580,3090569660,89120,0
"600000.SH","浦发银行",20150306,151500000,114595,116283,114257,115017,128036367,1750570350,48129,0
"600000.SH","浦发银行",20150309,151500000,116536,124046,114848,122443,434801476,6170955150,142801,0
"600000.SH","浦发银行",20150310,151500000,120839,121261,118730,118983,254844764,3623305550,85848,0
"600000.SH","浦发银行",20150311,151500000,119574,122865,119574,120249,215069722,3087509380,66394,0
"600000.SH","浦发银行",20150312,151500000,123624,131303,123033,127590,632781877,9512030470,209398,0
"600000.SH","浦发银行",20150313,151500000,128181,133328,127253,129025,440178379,6789040860,148637,0
"600000.SH","浦发银行",20150316,151500000,131303,131725,128265,130544,316116667,4867224350,89884,0
"600000.SH","浦发银行",20150317,151500000,131641,132316,129615,131134,309677645,4797833470,94349,0
"600000.SH","浦发银行",20150318,151500000,131388,134003,130206,134003,354655138,5558613430,103586,0
"600000.SH","浦发银行",20150319,151500000,134003,134088,131472,131978,316770912,4978776030,99441,0
"600000.SH","浦发银行",20150320,151500000,131809,135776,129700,132906,456531222,7180731340,135392,0
"600000.SH","浦发银行",20150323,151500000,133497,135354,133075,134257,357592740,5692415840,95722,0
"600000.SH","浦发银行",20150324,151500000,134088,135016,131641,132400,324657542,5114146780,98564,0
"600000.SH","浦发银行",20150325,151500000,131641,132653,127843,128603,331730332,5108990850,116564,0
"600000.SH","浦发银行",20150326,151500000,127843,131472,126915,129615,282340713,4326755740,91413,0
"600000.SH","浦发银行",20150327,151500000,129278,131219,128012,129615,218174978,3350088360,69230,0
"600000.SH","浦发银行",20150330,151500000,131219,136704,130291,135185,487442660,7735007510,145499,0
"600000.SH","浦发银行",20150331,151500000,139067,139910,132822,133244,494049254,7990395330,146947,0
"600000.SH","浦发银行",20150401,151500000,133244,136198,132906,134594,305878383,4868332110,88311,0
"600000.SH","浦发银行",20150402,151500000,137548,138223,133919,136535,410087652,6611462330,117793,0
"600000.SH","浦发银行",20150403,151500000,135016,137463,134425,136704,320361507,5171219070,88597,0
"600000.SH","浦发银行",20150407,151500000,139235,142358,138813,141007,502260203,8372655100,151774,0
"600000.SH","浦发银行",20150408,151500000,141176,143792,138813,143623,514816375,8633478020,150165,0
"600000.SH","浦发银行",20150409,151500000,143877,147505,141767,142358,497335458,8497436080,151247,0
"600000.SH","浦发银行",20150410,151500000,142273,148265,141429,147927,451543445,7772119500,137700,0
"600000.SH","浦发银行",20150413,151500000,151809,155944,148687,152146,581406595,10470524480,175058,0
"600000.SH","浦发银行",20150414,151500000,152146,152231,148180,150965,372837061,6640484660,120385,0
"600000.SH","浦发银行",20150415,151500000,150205,155691,149446,151556,449643905,8170773640,143062,0
"600000.SH","浦发银行",20150416,151500000,151640,157547,150627,157378,415984573,7577393000,123503,0
"600000.SH","浦发银行",20150417,151500000,159910,160754,155859,156956,490159321,9167362860,144450,0
"600000.SH","浦发银行",20150420,151500000,157969,157969,148518,151049,572435809,10446728560,191354,0
"600000.SH","浦发银行",20150421,151500000,149784,153497,149784,153243,368194681,6615540640,112393,0
"600000.SH","浦发银行",20150422,151500000,154425,156534,152568,156112,420766743,7712130680,113979,0
"600000.SH","浦发银行",20150423,151500000,156112,157294,152821,153750,363593631,6675541980,103130,0
"600000.SH","浦发银行",20150424,151500000,150205,152146,147336,149193,422927109,7509013280,127998,0
"600000.SH","浦发银行",20150427,151500000,149530,154003,149530,153328,384541412,6942247850,107083,0
"600000.SH","浦发银行",20150428,151500000,153918,160332,151893,154425,600053990,11100683770,180721,0
"600000.SH","浦发银行",20150429,151500000,154172,157463,152400,156366,358393731,6591914890,93533,0
"600000.SH","浦发银行",20150430,151500000,154256,155775,152315,152484,412760522,7523663250,101466,0
"600000.SH","浦发银行",20150504,151500000,151893,151893,148518,150290,258064565,4597698880,78968,0
"600000.SH","浦发银行",20150505,151500000,149615,149784,142189,144130,375386437,6483575960,136097,0
"600000.SH","浦发银行",20150506,151500000,144130,147758,143201,143961,303607877,5225100160,87703,0
"600000.SH","浦发银行",20150507,151500000,143708,145817,143286,144045,214390703,3674226150,61350,0
"600000.SH","浦发银行",20150508,151500000,145058,145986,141936,144383,184560000,3151167760,63934,0
"600000.SH","浦发银行",20150511,151500000,143286,146071,141683,145733,277153427,4711900630,93417,0
"600000.SH","浦发银行",20150512,151500000,145564,146830,143792,145480,219176341,3768388790,77175,0
"600000.SH","浦发银行",20150513,151500000,146239,146746,142611,144045,245244498,4198950100,83341,0
"600000.SH","浦发银行",20150514,151500000,144299,145564,142948,143370,192361949,3283133220,67846,0
"600000.SH","浦发银行",20150515,151500000,142695,144045,139995,141598,209597267,3526291460,76695,0
"600000.SH","浦发银行",20150518,151500000,140248,141429,137885,138223,187555204,3106379580,73413,0
"600000.SH","浦发银行",20150519,151500000,138138,144214,137970,143792,242251271,4080429260,92499,0
"600000.SH","浦发银行",20150520,151500000,143792,147590,143201,144720,265675717,4567803880,95527,0
"600000.SH","浦发银行",20150521,151500000,145564,146830,144299,146155,166403483,2873100250,60725,0
"600000.SH","浦发银行",20150522,151500000,147336,150121,146324,149868,248087543,4379120070,89726,0
"600000.SH","浦发银行",20150525,151500000,150627,153412,150543,153075,273874763,4942207000,94365,0
"600000.SH","浦发银行",20150526,151500000,153750,155691,151134,155184,301665297,5504873380,102027,0
"600000.SH","浦发银行",20150527,151500000,155606,157378,152315,152484,296942307,5444651110,102522,0
"600000.SH","浦发银行",20150528,151500000,152737,153075,143539,143792,334032210,5908534660,115894,0
"600000.SH","浦发银行",20150529,151500000,144130,146408,141007,143792,256087315,4370819050,85491,0
"600000.SH","浦发银行",20150601,151500000,143792,152568,142273,151302,286379255,5015007440,96333,0
"600000.SH","浦发银行",20150602,151500000,151302,151640,147674,150543,224935535,4001574460,81101,0
"600000.SH","浦发银行",20150603,151500000,150965,152315,148011,151049,244139688,4338757660,86843,0
"600000.SH","浦发银行",20150604,151500000,151893,158644,148349,157209,471864928,8635099290,168656,0
"600000.SH","浦发银行",20150605,151500000,160332,161766,152062,155522,362420155,6742853970,140182,0
"600000.SH","浦发银行",20150617,151500000,156028,160163,151471,153581,513118652,9419105680,161118,0
"600000.SH","浦发银行",20150618,151500000,152653,154003,148855,149530,278296731,4980064840,102928,0
"600000.SH","浦发银行",20150619,151500000,148349,151471,142104,144045,278090221,4894778620,96131,0
"600000.SH","浦发银行",20150623,151500000,145282,150934,143427,150316,297748888,4966949460,94582,0
"600000.SH","浦发银行",20150624,151500000,150404,152789,146430,152347,257825317,4364353260,93720,0
"600000.SH","浦发银行",20150625,151500000,155438,156675,147048,147578,271649032,4704733120,104656,0
"600000.SH","浦发银行",20150626,151500000,145105,150846,135390,139983,361776730,5893832500,124703,0
"600000.SH","浦发银行",20150629,151500000,143957,145988,130798,140513,420675691,6723071040,135662,0
"600000.SH","浦发银行",20150630,151500000,140689,149963,140513,149786,375411270,6204981730,118500,0
"600000.SH","浦发银行",20150701,151500000,148461,149521,143074,144134,250555997,4180149240,81383,0
"600000.SH","浦发银行",20150702,151500000,145723,148638,139629,144575,322264859,5297602400,87798,0
"600000.SH","浦发银行",20150703,151500000,144752,146960,133359,140159,312701072,5041249940,87936,0
"600000.SH","浦发银行",20150706,151500000,153672,154202,146872,152082,659421895,11195522990,150216,0
"600000.SH","浦发银行",20150707,151500000,149609,157381,145370,155173,713763502,12379048400,170908,0
"600000.SH","浦发银行",20150708,151500000,143074,154555,139629,140866,837950419,13833635460,162798,0
"600000.SH","浦发银行",20150709,151500000,140866,153672,135832,149698,545237273,8927542090,154025,0
"600000.SH","浦发银行",20150710,151500000,148020,160296,147048,152612,647768569,11376342740,204021,0
"600000.SH","浦发银行",20150713,151500000,150051,154378,148461,150493,372594650,6364720150,130943,0
"600000.SH","浦发银行",20150714,151500000,148196,149963,144487,147931,305725800,5111292890,95848,0
"600000.SH","浦发银行",20150715,151500000,147490,151287,145812,150757,348253550,5845359000,81134,0
"600000.SH","浦发银行",20150716,151500000,150757,151199,147578,149786,181402598,3069471170,52953,0
"600000.SH","浦发银行",20150717,151500000,150404,151817,149079,150316,195927578,3336786140,57396,0
"600000.SH","浦发银行",20150720,151500000,150139,150404,147048,147313,172918155,2908824600,59980,0
"600000.SH","浦发银行",20150721,151500000,146430,147666,143957,144664,156268261,2572676430,63379,0
"600000.SH","浦发银行",20150722,151500000,144222,144664,142632,142721,120352700,1956978860,48095,0
"600000.SH","浦发银行",20150723,151500000,143427,145812,142897,145105,114525468,1878869150,43633,0
"600000.SH","浦发银行",20150724,151500000,145105,145635,142456,142544,123609179,2016987550,46990,0
"600000.SH","浦发银行",20150727,151500000,141308,142191,131063,131681,225091581,3515372640,79159,0
"600000.SH","浦发银行",20150728,151500000,129650,136008,129120,134595,246095094,3717225970,60873,0
"600000.SH","浦发银行",20150729,151500000,134419,135125,133536,135037,135858697,2063868110,34415,0
"600000.SH","浦发银行",20150730,151500000,135037,135655,131416,131593,118921723,1807407770,38756,0
"600000.SH","浦发银行",20150731,151500000,132211,133889,129385,133094,234941266,3516273890,43116,0
"600000.SH","浦发银行",20150803,151500000,132387,137775,131239,137333,212367132,3246435570,54505,0
"600000.SH","浦发银行",20150804,151500000,136715,138393,135832,137951,85154364,1320992960,30341,0
"600000.SH","浦发银行",20150805,151500000,137775,138128,134860,135214,58185882,899150920,23300,0
"600000.SH","浦发银行",20150806,151500000,133889,137510,133712,135832,65377995,1007550200,22309,0
"600000.SH","浦发银行",20150807,151500000,137598,138128,135920,136627,65302258,1014250620,22040,0
"600000.SH","浦发银行",20150810,151500000,136450,140071,135567,139365,116938205,1823776970,40572,0
"600000.SH","浦发银行",20150811,151500000,138658,139100,136980,137510,105104123,1642256840,30997,0
"600000.SH","浦发银行",20150812,151500000,136008,137775,135832,135920,79184358,1225370340,25022,0
"600000.SH","浦发银行",20150813,151500000,136627,137422,135037,136450,74034209,1141661410,23508,0
"600000.SH","浦发银行",20150814,151500000,136627,137245,135743,136803,66356010,1025758700,22135,0
"600000.SH","浦发银行",20150817,151500000,136097,136097,134419,135302,120892083,1851641790,28345,0
"600000.SH","浦发银行",20150818,151500000,135567,137068,130974,131328,198445221,3032249660,46702,0
"600000.SH","浦发银行",20150819,151500000,131328,133977,128060,132476,199062097,2952584750,49890,0
"600000.SH","浦发银行",20150820,151500000,131946,132387,129473,129650,88124782,1309322550,26382,0
"600000.SH","浦发银行",20150821,151500000,129031,130179,125410,125587,123792817,1794884630,39539,0
"600000.SH","浦发银行",20150824,151500000,123026,123202,113046,113664,334859429,4407389490,79609,0
"600000.SH","浦发银行",20150825,151500000,110750,115519,105186,109425,289470686,3659079610,65548,0
"600000.SH","浦发银行",20150826,151500000,111721,117903,109513,114989,235214588,3028238680,67300,0
"600000.SH","浦发银行",20150827,151500000,116225,124439,114636,123467,212008806,2835655220,63500,0
"600000.SH","浦发银行",20150828,151500000,124527,126470,122319,125764,208950955,2942159400,58132,0
"600000.SH","浦发银行",20150831,151500000,125410,132299,123291,132122,202628515,2902670620,56862,0
"600000.SH","浦发银行",20150901,151500000,129473,135479,127265,135390,304904688,4572547200,73218,0
"600000.SH","浦发银行",20150902,151500000,131593,135743,130003,131504,255045273,3831534730,68682,0
"600000.SH","浦发银行",20150907,151500000,130091,132564,125057,128060,287948628,4206785570,51862,0
"600000.SH","浦发银行",20150908,151500000,128237,133889,125587,133006,330814193,4893450790,51106,0
"600000.SH","浦发银行",20150909,151500000,131681,134860,131681,133889,241917533,3653652160,39018,0
"600000.SH","浦发银行",20150910,151500000,133006,134860,132122,134684,205749026,3113080980,29106,0
"600000.SH","浦发银行",20150911,151500000,135567,138305,135125,137422,288708558,4469128130,53101,0
"600000.SH","浦发银行",20150914,151500000,136892,140866,131858,140689,183936607,2836987910,49432,0
"600000.SH","浦发银行",20150915,151500000,137157,137333,134595,136538,107602458,1658227600,34690,0
"600000.SH","浦发银行",20150916,151500000,135214,139541,132741,136273,74128982,1135218740,35581,0
"600000.SH","浦发银行",20150917,151500000,135479,136538,133359,133447,50848655,778452700,24084,0
"600000.SH","浦发银行",20150918,151500000,133889,135037,132652,132741,40899248,619915750,17946,0
"600000.SH","浦发银行",20150921,151500000,132122,133182,131063,132211,40488316,604842000,18575,0
"600000.SH","浦发银行",20150922,151500000,132211,134507,132211,132917,38673835,584644940,17173,0
"600000.SH","浦发银行",20150923,151500000,131681,132476,129650,132034,54580634,810914230,22332,0
"600000.SH","浦发银行",20150924,151500000,132034,135125,131328,134860,78862572,1192962810,24985,0
"600000.SH","浦发银行",20150925,151500000,133801,137951,133801,137686,136070895,2096781860,36249,0
"600000.SH","浦发银行",20150928,151500000,137333,140954,136185,140601,91425816,1436492500,28245,0
"600000.SH","浦发银行",20150929,151500000,139453,141219,138393,141043,114190253,1807681570,27948,0
"600000.SH","浦发银行",20150930,151500000,140866,147048,140424,146872,211038123,3452096800,54575,0
"600000.SH","浦发银行",20151008,151500000,148373,148373,139806,140159,140057148,2277284650,54394,0
"600000.SH","浦发银行",20151009,151500000,141043,142632,139983,140424,41525835,663144750,31704,0
"600000.SH","浦发银行",20151012,151500000,140424,143515,138923,141837,93633306,1497165790,39632,0
"600000.SH","浦发银行",20151013,151500000,141131,142279,139983,141043,54698799,873290850,24472,0
"600000.SH","浦发银行",20151014,151500000,139629,142102,139629,140424,44297812,706211860,20392,0
"600000.SH","浦发银行",20151026,151500000,141572,146342,141572,143780,101041055,1648965000,39591,0
"600000.SH","浦发银行",20151027,151500000,143339,145282,142632,144134,74933996,1223267240,27351,0
"600000.SH","浦发银行",20151028,151500000,143604,146077,142102,144045,74226285,1217460770,27297,0
"600000.SH","浦发银行",20151029,151500000,143957,146872,143339,146518,75760565,1251114540,25252,0
"600000.SH","浦发银行",20151030,151500000,145723,147313,144664,144752,45465414,750144860,21998,0
"600000.SH","浦发银行",20151102,151500000,143957,145900,143250,144929,38122791,625014480,16290,0
"600000.SH","浦发银行",20151103,151500000,144840,148108,144575,145370,60485065,1005503940,23475,0
"600000.SH","浦发银行",20151104,151500000,145105,149433,145105,148726,65053992,1086409860,31989,0
"600000.SH","浦发银行",20151105,151500000,148814,159589,147931,156410,231799691,4077390380,75044,0
"600000.SH","浦发银行",20151106,151500000,154732,160561,154643,157911,127594225,2277276140,42168,0
"600000.SH","浦发银行",20151109,151500000,158264,169481,157911,160296,157820058,2925510320,68107,0
"600000.SH","浦发银行",20151110,151500000,158971,165065,157381,162239,140427138,2575229750,46221,0
"600000.SH","浦发银行",20151111,151500000,162592,163299,154555,156586,92130221,1643831040,53467,0
"600000.SH","浦发银行",20151112,151500000,157205,157470,151464,153319,77790159,1353612960,42197,0
"600000.SH","浦发银行",20151113,151500000,151906,155438,151464,155262,73433156,1283306200,29191,0
"600000.SH","浦发银行",20151116,151500000,153142,155262,151906,153849,45144666,785563820,21258,0
"600000.SH","浦发银行",20151117,151500000,154202,157293,153849,154025,63539278,1119712530,29394,0
"600000.SH","浦发银行",20151118,151500000,154290,156145,152259,153584,57584578,1003785430,25504,0
"600000.SH","浦发银行",20151119,151500000,152789,158883,152789,158088,102543449,1821483170,37001,0
"600000.SH","浦发银行",20151120,151500000,157293,164535,157028,163122,148206210,2733449290,50670,0
"600000.SH","浦发银行",20151123,151500000,163475,168951,162857,168333,171203791,3235638650,52493,0
"600000.SH","浦发银行",20151124,151500000,166920,168863,164182,168244,129389144,2437634480,32581,0
"600000.SH","浦发银行",20151125,151500000,166920,173808,162857,173720,326524776,6295983530,55780,0
"600000.SH","浦发银行",20151126,151500000,172219,173985,169569,171070,214944239,4187889900,37544,0
"600000.SH","浦发银行",20151127,151500000,169216,171512,162504,163652,105608733,1999981220,36248,0
"600000.SH","浦发银行",20151130,151500000,162857,166125,155438,164712,97633827,1779188250,36395,0
"600000.SH","浦发银行",20151201,151500000,162062,167803,159678,164800,63430576,1179526360,26439,0
"600000.SH","浦发银行",20151202,151500000,163475,176635,163210,175310,153608076,2972238980,61498,0
"600000.SH","浦发银行",20151203,151500000,173985,174603,169746,170011,110346329,2147606950,53053,0
"600000.SH","浦发银行",20151204,151500000,170187,170187,165065,165242,70275848,1331588230,34300,0
"600000.SH","浦发银行",20151207,151500000,165242,172219,165242,171777,83346816,1592198360,33305,0
"600000.SH","浦发银行",20151208,151500000,170276,177694,166125,177518,239884949,4764109250,74728,0
"600000.SH","浦发银行",20151209,151500000,172925,172925,168774,169834,92049465,1776578420,49335,0
"600000.SH","浦发银行",20151210,151500000,170806,175575,168774,170187,57091310,1108934580,38251,0
"600000.SH","浦发银行",20151211,151500000,167891,169746,162769,164270,87066826,1630390300,50613,0
"600000.SH","浦发银行",20151214,151500000,161709,164535,159236,162945,70736958,1290712910,43589,0
"600000.SH","浦发银行",20151215,151500000,162857,166213,160472,161709,51685772,950672910,38142,0
"600000.SH","浦发银行",20151216,151500000,162150,162945,159942,160561,38700640,705621170,30548,0
"600000.SH","浦发银行",20151217,151500000,161267,164358,160737,163299,53304071,983362550,34523,0
"600000.SH","浦发银行",20151218,151500000,163299,174868,162769,166125,92211924,1753311880,54810,0
"600000.SH","浦发银行",20151221,151500000,165948,171335,163740,169039,82490082,1567681240,51116,0
"600000.SH","浦发银行",20151222,151500000,167891,170364,165771,166920,53122744,1006796480,34851,0
"600000.SH","浦发银行",20151223,151500000,167008,168951,164358,166743,66128171,1249610550,34373,0
"600000.SH","浦发银行",20151224,151500000,166478,169039,164888,168156,57171554,1083459050,31835,0
"600000.SH","浦发银行",20151225,151500000,167979,172042,167185,170629,55427897,1069153870,32978,0
"600000.SH","浦发银行",20151228,151500000,171070,171600,164447,165153,49980698,945164680,30700,0
"600000.SH","浦发银行",20151229,151500000,164535,167096,162415,165506,47288465,883333850,25885,0
"600000.SH","浦发银行",20151230,151500000,165242,165860,161709,164005,35687385,660326970,24999,0
"600000.SH","浦发银行",20151231,151500000,163564,163564,161267,161356,27936138,513758890,17542,0
"600000.SH","浦发银行",20160104,151500000,161444,161444,154997,157205,42240610,754425780,22358,0
"600000.SH","浦发银行",20160105,151500000,154643,159501,153672,158618,58054793,1034181470,33169,0
"600000.SH","浦发银行",20160106,151500000,158088,160207,156233,159854,46772653,838667390,22410,0
"600000.SH","浦发银行",20160107,151500000,157205,158088,153672,154643,11350479,199502700,4638,0
"600000.SH","浦发银行",20160108,151500000,156675,157911,149344,154467,71918296,1262105060,30455,0
"600000.SH","浦发银行",20160111,151500000,151994,154114,149786,150581,90177135,1550155930,29525,0
"600000.SH","浦发银行",20160112,151500000,151641,154732,150846,154114,55374454,964061500,22267,0
"600000.SH","浦发银行",20160113,151500000,155173,158088,153230,153584,47869312,843717360,22728,0
"600000.SH","浦发银行",20160114,151500000,150139,158883,149168,158264,54838833,966117840,26709,0
"600000.SH","浦发银行",20160115,151500000,157205,160296,154732,155262,46723139,836146420,22542,0
"600000.SH","浦发银行",20160118,151500000,153937,158883,152965,156145,32729006,583291550,17058,0
"600000.SH","浦发银行",20160119,151500000,157028,157911,154555,156940,29807159,527753170,19651,0
"600000.SH","浦发银行",20160120,151500000,155527,156321,150846,152347,35968636,623546920,26019,0
"600000.SH","浦发银行",20160121,151500000,152082,154202,145723,146430,34197115,582845470,26619,0
"600000.SH","浦发银行",20160122,151500000,148726,151111,145635,150316,42007318,708179240,32275,0
"600000.SH","浦发银行",20160125,151500000,150139,151641,147666,150404,23558971,400445070,14177,0
"600000.SH","浦发银行",20160126,151500000,149786,151376,144840,147136,38279766,643611760,17147,0
"600000.SH","浦发银行",20160127,151500000,147931,149963,145812,147313,44291307,742640740,20338,0
"600000.SH","浦发银行",20160128,151500000,148020,148550,140248,146430,38902180,643984170,17153,0
"600000.SH","浦发银行",20160129,151500000,145900,150581,144929,149256,47429000,799493380,19352,0
"600000.SH","浦发银行",20160201,151500000,150051,150139,144929,145723,29139596,485275130,13133,0
"600000.SH","浦发银行",20160202,151500000,145723,149609,145370,148020,25380981,425396880,14085,0
"600000.SH","浦发银行",20160203,151500000,146607,147136,145282,146695,27779183,459255610,12276,0
"600000.SH","浦发银行",20160204,151500000,148726,152965,146872,152789,47162860,799283790,18878,0
"600000.SH","浦发银行",20160205,151500000,152259,162415,151464,162327,78413454,1401156040,28549,0
"600000.SH","浦发银行",20160215,151500000,158794,163210,157205,162945,67296317,1221398330,24065,0
"600000.SH","浦发银行",20160311,151500000,154643,154820,146695,149874,98240322,1657158630,47631,0
"600000.SH","浦发银行",20160314,151500000,149079,154290,148550,148903,56922239,973317370,37378,0
"600000.SH","浦发银行",20160315,151500000,149698,151817,148461,150316,37540932,638223050,21143,0
"600000.SH","浦发银行",20160316,151500000,149433,159589,149344,159236,108404378,1924212600,45999,0
"600000.SH","浦发银行",20160317,151500000,157293,160649,154114,156321,68635812,1219236340,40902,0
"600000.SH","浦发银行",20160318,151500000,157116,158971,155880,157558,55987968,996332590,32725,0
"600000.SH","浦发银行",20160321,151500000,157028,161179,157028,159501,42001532,756966790,26330,0
"600000.SH","浦发银行",20160322,151500000,159766,164535,159148,160296,43760811,800814890,28100,0
"600000.SH","浦发银行",20160323,151500000,160384,162062,159501,160119,27830795,506023210,18405,0
"600000.SH","浦发银行",20160324,151500000,159942,159942,156145,156498,27448272,488313660,22074,0
"600000.SH","浦发银行",20160325,151500000,156498,157823,156145,156675,13619185,241971860,9090,0
"600000.SH","浦发银行",20160328,151500000,157028,158971,153407,154114,24521696,433449200,19128,0
"600000.SH","浦发银行",20160329,151500000,154820,155968,153407,154114,19151152,335806200,14624,0
"600000.SH","浦发银行",20160330,151500000,155880,158529,155880,157823,35562148,634175200,18394,0
"600000.SH","浦发银行",20160331,151500000,158794,159678,156498,158353,23762112,425380420,17511,0
"600000.SH","浦发银行",20160401,151500000,158794,161179,155527,160561,35790541,643979460,21781,0
"600000.SH","浦发银行",20160405,151500000,158441,161532,156851,160472,42622297,768010120,26995,0
"600000.SH","浦发银行",20160406,151500000,159236,160207,157823,158618,23428724,421234840,15509,0
"600000.SH","浦发银行",20160407,151500000,158529,158971,155703,156233,29047713,516129850,22278,0
"600000.SH","浦发银行",20160408,151500000,155085,156851,154820,155438,17132244,301704520,13311,0
"600000.SH","浦发银行",20160411,151500000,155438,157381,154997,156057,24117635,426862380,14273,0
"600000.SH","浦发银行",20160412,151500000,156233,156321,154820,155615,14100759,248002290,10572,0
"600000.SH","浦发银行",20160413,151500000,156586,158883,156233,156675,35189716,627667710,20475,0
"600000.SH","浦发银行",20160414,151500000,158088,159059,156763,157205,15796208,281977240,11241,0
"600000.SH","浦发银行",20160415,151500000,158529,159501,157205,158000,34773526,623836220,18508,0
"600000.SH","浦发银行",20160418,151500000,156763,159236,155968,157293,28084133,501790670,14061,0
"600000.SH","浦发银行",20160419,151500000,158529,158794,157028,158088,27246371,487095910,11130,0
"600000.SH","浦发银行",20160420,151500000,158000,158883,152877,158618,46614611,825437830,22225,0
"600000.SH","浦发银行",20160421,151500000,157381,162062,156763,160031,48212915,872382600,24643,0
"600000.SH","浦发银行",20160422,151500000,158971,162150,158441,161091,28178162,513194650,16459,0
"600000.SH","浦发银行",20160425,151500000,160296,160384,157381,157911,24294360,435467860,13198,0
"600000.SH","浦发银行",20160426,151500000,157823,159678,156763,158264,15739400,281501380,9497,0
"600000.SH","浦发银行",20160427,151500000,158706,158706,157205,157735,13838875,247622900,7413,0
"600000.SH","浦发银行",20160428,151500000,158353,159854,157470,158088,15728417,282201350,8900,0
"600000.SH","浦发银行",20160429,151500000,157470,158441,156763,157470,23065933,412460980,10050,0
"600000.SH","浦发银行",20160503,151500000,158529,161091,157470,160031,27776723,501830130,15476,0
"600000.SH","浦发银行",20160504,151500000,159501,161002,159148,159678,23118959,418592990,11634,0
"600000.SH","浦发银行",20160505,151500000,159501,160031,158794,159501,14936632,269576070,8481,0
"600000.SH","浦发银行",20160506,151500000,159589,159854,156410,156586,23406763,418454820,12484,0
